group,word,categories,count
Black Woman,500-500,[],2
Black Woman,whichever,"['function', 'pronoun', 'ipron', 'interrog']",1
Black Woman,Audiblecom/evelyn,[],1
Black Woman,"""Evelyn""",[],1
Black Woman,keeping,[],4
Black Woman,"your
membership",[],1
Black Woman,past,"['focuspast', 'relativ', 'time']",12
Black Woman,30,[],7
Black Woman,"days,","['relativ', 'time']",1
Black Woman,yours,"['function', 'pronoun', 'ppron', 'you', 'social']",5
Black Woman,keep,"['verb', 'focuspresent']",23
Black Woman,listen,"['verb', 'social', 'percept', 'hear', 'focuspresent']",9
Black Woman,whenever,"['function', 'adverb', 'conj', 'interrog', 'relativ', 'time']",8
Black Woman,Shout,[],1
Black Woman,wore,"['verb', 'bio', 'body', 'focuspast']",1
Black Woman,"Magical
Black",[],1
Black Woman,Girl,[],3
Black Woman,merchandise,[],2
Black Woman,"movie,",['leisure'],1
Black Woman,support,"['verb', 'affect', 'posemo', 'focuspresent']",20
Black Woman,Magical,[],1
Black Woman,available,[],4
Black Woman,Link,[],1
Black Woman,wherever,"['function', 'adverb', 'conj', 'interrog', 'relativ', 'space']",4
Black Woman,links,"['cogproc', 'insight', 'relativ', 'space']",1
Black Woman,located,"['relativ', 'space']",2
Black Woman,usually,"['function', 'adverb', 'cogproc', 'tentat', 'relativ', 'time']",32
Black Woman,"below,",[],2
Black Woman,Look,[],2
Black Woman,forward,"['relativ', 'motion', 'space', 'time']",7
Black Woman,"comments,",['social'],1
Black Woman,"will
see",[],1
Black Woman,somewhere,"['function', 'pronoun', 'adverb', 'cogproc', 'tentat', 'relativ', 'space']",14
Black Woman,Bye,[],2
Black Woman,forever,"['cogproc', 'certain', 'relativ', 'time']",5
Black Woman,far,"['adj', 'relativ', 'space']",24
Black Woman,reaches,[],1
Black Woman,milky,"['bio', 'ingest']",1
Black Woman,galaxy,[],1
Black Woman,retro,[],2
Black Woman,nerd,"['affect', 'negemo']",2
Black Woman,girl,"['social', 'female']",37
Black Woman,i'll,"['function', 'pronoun', 'ppron', 'i', 'auxverb', 'verb', 'focusfuture']",19
Black Woman,reviewing,['work'],16
Black Woman,wizard,[],13
Black Woman,oz,[],21
Black Woman,released,[],10
Black Woman,1939,[],4
Black Woman,starring,[],9
Black Woman,judy,[],2
Black Woman,garland,[],2
Black Woman,frank,[],5
Black Woman,morgan,[],2
Black Woman,ray,[],2
Black Woman,bolger,[],1
Black Woman,victor,"['drives', 'achiev', 'power', 'reward']",9
Black Woman,fleming,[],2
Black Woman,synopsis,[],4
Black Woman,young,"['adj', 'relativ', 'time']",40
Black Woman,farm,[],3
Black Woman,kansas,[],5
Black Woman,transported,"['relativ', 'motion']",1
Black Woman,land,"['relativ', 'space']",12
Black Woman,receives,"['social', 'relativ', 'motion', 'time']",1
Black Woman,unusual,"['cogproc', 'discrep']",2
Black Woman,adaptation,[],1
Black Woman,famous,"['drives', 'power']",8
Black Woman,1900s,[],1
Black Woman,children's,"['social', 'drives', 'power']",2
Black Woman,wonderful,"['adj', 'affect', 'posemo']",12
Black Woman,l,[],2
Black Woman,baum,[],1
Black Woman,author,[],1
Black Woman,inspired,"['affect', 'posemo', 'cogproc', 'insight']",7
Black Woman,write,"['verb', 'focuspresent', 'work']",12
Black Woman,trip,"['relativ', 'motion']",5
Black Woman,1890,[],1
Black Woman,witnessed,[],1
Black Woman,cyclone,[],3
Black Woman,aberdeen,[],1
Black Woman,south,"['relativ', 'space']",6
Black Woman,dakota,[],1
Black Woman,wife's,"['social', 'family', 'female', 'drives', 'affiliation']",2
Black Woman,niece,"['social', 'family', 'female']",1
Black Woman,dorothy,[],30
Black Woman,passed,"['verb', 'focuspast', 'relativ', 'motion']",6
Black Woman,chosen,[],1
Black Woman,glance,"['percept', 'see']",2
Black Woman,filing,[],1
Black Woman,cabinet,[],3
Black Woman,n,[],2
Black Woman,o,"['informal', 'netspeak']",2
Black Woman,z,[],2
Black Woman,closely,"['relativ', 'space']",4
Black Woman,resembles,[],1
Black Woman,alice,[],1
Black Woman,wonderland,[],1
Black Woman,written,"['verb', 'focuspast', 'work']",23
Black Woman,lewis,[],1
Black Woman,carroll,[],1
Black Woman,traveling,"['verb', 'relativ', 'motion', 'leisure']",3
Black Woman,strange,"['adj', 'affect', 'negemo']",5
Black Woman,fantasy,"['affect', 'posemo', 'leisure']",7
Black Woman,1902,[],1
Black Woman,broadway,['leisure'],1
Black Woman,musical,"['percept', 'hear', 'leisure']",10
Black Woman,bomb,[],4
Black Woman,13,[],2
Black Woman,sequels,[],1
Black Woman,short,"['adj', 'relativ', 'space']",5
Black Woman,1910,[],1
Black Woman,feature,[],1
Black Woman,patchwork,[],1
Black Woman,1914,[],1
Black Woman,1925,[],2
Black Woman,its,"['function', 'pronoun', 'ipron']",29
Black Woman,1932,[],1
Black Woman,rights,[],16
Black Woman,changed,"['verb', 'cogproc', 'cause', 'focuspast', 'relativ', 'motion']",6
Black Woman,hands,"['percept', 'feel', 'bio', 'body']",7
Black Woman,samuel,[],1
Black Woman,goldwyn,[],1
Black Woman,mgm,[],3
Black Woman,1934,[],1
Black Woman,although,"['function', 'conj', 'cogproc', 'differ']",6
Black Woman,studio,"['work', 'home']",5
Black Woman,making,"['verb', 'cogproc', 'cause']",40
Black Woman,stars,[],26
Black Woman,until,"['function', 'prep', 'conj', 'relativ', 'time']",21
Black Woman,1937,[],3
Black Woman,put,"['verb', 'relativ', 'motion']",39
Black Woman,replicate,[],1
Black Woman,success,"['affect', 'posemo', 'drives', 'achiev', 'reward', 'work']",6
Black Woman,disney's,[],1
Black Woman,snow,[],1
Black Woman,white,"['adj', 'percept', 'see']",31
Black Woman,seven,['number'],6
Black Woman,dwarfs,[],1
Black Woman,disney,[],3
Black Woman,later,"['adj', 'compare', 'relativ', 'time']",22
Black Woman,return,"['relativ', 'time']",2
Black Woman,1985,[],1
Black Woman,muppets,[],1
Black Woman,2005,[],1
Black Woman,powerful,"['drives', 'achiev', 'power']",6
Black Woman,2013,[],1
Black Woman,fact,"['cogproc', 'certain']",33
Black Woman,discussed,['social'],1
Black Woman,possibly,"['cogproc', 'tentat']",7
Black Woman,combining,[],1
Black Woman,forces,"['cogproc', 'cause', 'drives', 'power']",7
Black Woman,quite,"['cogproc', 'tentat']",19
Black Woman,writers,['work'],3
Black Woman,along,"['function', 'prep']",17
Black Woman,actors,['leisure'],53
Black Woman,directors,"['drives', 'power', 'work']",5
Black Woman,script,[],6
Black Woman,pretty,"['affect', 'posemo', 'cogproc', 'tentat']",38
Black Woman,incredible,['adj'],8
Black Woman,we've,"['function', 'pronoun', 'ppron', 'we', 'auxverb', 'verb', 'social', 'drives', 'affiliation', 'focuspast']",18
Black Woman,cases,[],4
Black Woman,cooks,"['bio', 'ingest', 'leisure']",1
Black Woman,kitchen,"['bio', 'ingest', 'home']",2
Black Woman,sour,"['adj', 'percept']",2
Black Woman,case,[],10
Black Woman,works,"['verb', 'drives', 'achiev', 'focuspresent', 'work']",12
Black Woman,perhaps,"['function', 'adverb', 'cogproc', 'tentat']",6
Black Woman,collaborative,"['drives', 'affiliation', 'work']",1
Black Woman,effort,"['drives', 'achiev', 'work']",4
Black Woman,vastly,"['function', 'adverb', 'relativ', 'space']",1
Black Woman,justice,"['drives', 'power']",4
Black Woman,greatest,"['adj', 'compare', 'affect', 'posemo', 'drives', 'power']",5
Black Woman,inspiration,"['affect', 'posemo', 'cogproc', 'insight']",2
Black Woman,things,"['function', 'pronoun', 'ipron']",115
Black Woman,couldn't,"['function', 'auxverb', 'negate', 'verb', 'cogproc', 'discrep']",15
Black Woman,amount,['quant'],6
Black Woman,instance,"['relativ', 'time']",4
Black Woman,encounters,[],4
Black Woman,field,[],2
Black Woman,mice,[],1
Black Woman,hammerheads,[],1
Black Woman,dainty,[],1
Black Woman,china,[],3
Black Woman,quadlings,[],1
Black Woman,condensed,[],1
Black Woman,i,"['function', 'pronoun', 'ppron', 'i']",647
Black Woman,excellent,"['affect', 'posemo', 'drives', 'achiev', 'work']",3
Black Woman,choice,"['cogproc', 'insight']",2
Black Woman,snappier,[],1
Black Woman,adventure,"['affect', 'posemo', 'drives', 'reward']",3
Black Woman,dorothy's,[],7
Black Woman,slippers,[],6
Black Woman,originally,"['function', 'adverb', 'relativ', 'time']",11
Black Woman,silver,[],1
Black Woman,technicolor,[],1
Black Woman,production,"['cogproc', 'cause', 'work']",8
Black Woman,benefit,"['affect', 'posemo', 'drives', 'reward']",3
Black Woman,bolder,"['adj', 'compare', 'affect', 'posemo']",1
Black Woman,color,"['percept', 'see']",21
Black Woman,stood,"['verb', 'focuspast']",4
Black Woman,chose,[],7
Black Woman,red,"['adj', 'percept', 'see']",3
Black Woman,calling,['social'],6
Black Woman,ruby,[],4
Black Woman,magical,['adj'],5
Black Woman,effect,"['cogproc', 'insight', 'cause']",2
Black Woman,part,['quant'],47
Black Woman,curtailed,[],1
Black Woman,violence,"['affect', 'negemo']",7
Black Woman,permitted,"['cogproc', 'cause', 'drives', 'power']",1
Black Woman,shown,[],10
Black Woman,commands,"['drives', 'power']",1
Black Woman,group,"['quant', 'social', 'drives', 'affiliation']",13
Black Woman,wicked,"['adj', 'affect', 'negemo', 'anger']",15
Black Woman,witch,"['affect', 'negemo', 'social', 'female']",21
Black Woman,broomstick,['home'],1
Black Woman,borrowed,['money'],1
Black Woman,ideas,"['cogproc', 'insight']",4
Black Woman,version,"['cogproc', 'differ']",18
Black Woman,farmhands,[],1
Black Woman,symbolic,[],5
Black Woman,rather,"['function', 'adverb', 'cogproc', 'discrep', 'differ']",5
Black Woman,most,"['adj', 'compare', 'quant', 'cogproc', 'tentat']",56
Black Woman,fall,"['relativ', 'motion']",16
Black Woman,apart,"['cogproc', 'differ', 'relativ', 'space']",3
Black Woman,since,"['function', 'prep', 'cogproc', 'cause', 'relativ', 'time']",22
Black Woman,adult,['social'],11
Black Woman,dialogue,[],11
Black Woman,dated,"['relativ', 'time']",1
Black Woman,appropriate,['adj'],1
Black Woman,fun,"['adj', 'affect', 'posemo', 'leisure']",40
Black Woman,light-hearted,[],3
Black Woman,somehow,"['function', 'adverb', 'cogproc', 'tentat']",7
Black Woman,cherished,"['affect', 'posemo']",1
Black Woman,decades,"['relativ', 'time']",3
Black Woman,timeless,"['relativ', 'time']",2
Black Woman,42,[],2
Black Woman,complaints,"['affect', 'negemo', 'social']",3
Black Woman,gets,"['verb', 'drives', 'reward', 'focuspresent']",22
Black Woman,murky,[],1
Black Woman,once,"['number', 'relativ', 'time']",22
Black Woman,quartet,[],1
Black Woman,assembles,['social'],1
Black Woman,slows,"['verb', 'focuspresent', 'relativ', 'motion', 'time']",2
Black Woman,meets,"['verb', 'social', 'drives', 'affiliation', 'focuspresent']",14
Black Woman,generally,"['function', 'adverb', 'cogproc', 'tentat']",2
Black Woman,complain,"['affect', 'negemo', 'social']",2
Black Woman,flow,"['focuspresent', 'relativ', 'motion']",1
Black Woman,challenge,"['affect', 'posemo', 'drives', 'achiev', 'work']",10
Black Woman,seems,"['verb', 'cogproc', 'insight', 'tentat', 'focuspresent']",18
Black Woman,obviously,"['cogproc', 'certain']",30
Black Woman,main,[],29
Black Woman,west,"['relativ', 'space']",4
Black Woman,world,"['relativ', 'space']",68
Black Woman,counterpart,[],2
Black Woman,miss,"['verb', 'affect', 'negemo', 'sad', 'focuspresent']",6
Black Woman,elmira,[],8
Black Woman,gulch,[],4
Black Woman,bigger,"['adj', 'compare', 'drives', 'power', 'relativ', 'space']",4
Black Woman,problem,"['affect', 'negemo', 'cogproc', 'discrep', 'drives', 'risk']",5
Black Woman,protagonists,[],2
Black Woman,age,"['drives', 'power', 'relativ', 'time']",13
Black Woman,order,"['drives', 'power', 'relativ']",12
Black Woman,dog,[],16
Black Woman,toto,[],6
Black Woman,keeps,"['verb', 'focuspresent']",8
Black Woman,terrorizing,"['affect', 'negemo', 'anx', 'drives', 'power']",1
Black Woman,chasing,[],1
Black Woman,cat,[],3
Black Woman,mad,"['affect', 'negemo', 'anger']",7
Black Woman,mean,"['verb', 'adj', 'cogproc', 'insight', 'focuspresent']",101
Black Woman,enough,[],23
Black Woman,kid,"['social', 'drives', 'power']",22
Black Woman,noticed,"['verb', 'cogproc', 'insight', 'focuspast']",3
Black Woman,sounding,"['percept', 'hear']",2
Black Woman,off,"['function', 'prep', 'relativ', 'space']",67
Black Woman,lack,"['verb', 'cogproc', 'discrep', 'drives', 'risk', 'focuspresent']",3
Black Woman,responsibility,['work'],1
Black Woman,towards,"['function', 'prep', 'relativ', 'space']",12
Black Woman,distracted,"['affect', 'cogproc', 'insight']",2
Black Woman,approach,"['drives', 'reward', 'relativ', 'motion']",2
Black Woman,aunt,"['social', 'family', 'female']",2
Black Woman,stop,"['drives', 'risk', 'relativ', 'time']",10
Black Woman,deeper,"['adj', 'compare', 'relativ', 'space']",1
Black Woman,reading,['verb'],6
Black Woman,wants,"['verb', 'cogproc', 'discrep', 'focuspresent', 'focusfuture']",20
Black Woman,grass,[],2
Black Woman,greener,[],2
Black Woman,true,"['adj', 'affect', 'posemo', 'cogproc', 'certain']",25
Black Woman,likes,"['verb', 'affect', 'posemo', 'focuspresent']",2
Black Woman,place,"['relativ', 'space']",36
Black Woman,listens,"['verb', 'social', 'percept', 'hear', 'focuspresent']",1
Black Woman,everyone's,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'certain']",4
Black Woman,m,[],1
Black Woman,find,"['verb', 'cogproc', 'insight', 'focuspresent']",38
Black Woman,won't,"['function', 'auxverb', 'negate', 'verb', 'focusfuture']",14
Black Woman,trouble,"['affect', 'negemo', 'drives', 'risk']",6
Black Woman,sings,"['verb', 'percept', 'hear', 'focuspresent', 'leisure']",1
Black Woman,iconic,[],9
Black Woman,song,"['percept', 'hear', 'leisure']",43
Black Woman,rainbow,[],6
Black Woman,longing,"['affect', 'negemo', 'sad']",3
Black Woman,dreams,['leisure'],6
Black Woman,happens,"['verb', 'focuspresent']",18
Black Woman,enters,"['verb', 'focuspresent', 'relativ', 'motion']",2
Black Woman,runs,"['verb', 'focuspresent', 'relativ', 'motion']",3
Black Woman,save,"['verb', 'affect', 'posemo', 'focuspresent']",4
Black Woman,mrs,"['social', 'female', 'drives', 'power']",25
Black Woman,learns,"['verb', 'cogproc', 'insight', 'focuspresent', 'work']",4
Black Woman,uncle,"['social', 'family', 'male']",3
Black Woman,heartbroken,"['affect', 'negemo', 'sad']",1
Black Woman,face,"['bio', 'body']",49
Black Woman,problems,"['affect', 'negemo', 'cogproc', 'discrep', 'drives', 'risk']",7
Black Woman,big,"['adj', 'drives', 'power', 'relativ', 'space']",28
Black Woman,change,"['cogproc', 'cause', 'relativ', 'motion']",9
Black Woman,notice,"['verb', 'cogproc', 'insight', 'focuspresent']",8
Black Woman,symbolizing,[],1
Black Woman,internal,"['relativ', 'space']",2
Black Woman,shift,[],1
Black Woman,turning,[],3
Black Woman,perception,"['cogproc', 'insight', 'percept']",1
Black Woman,upside,[],1
Black Woman,yearning,"['affect', 'negemo', 'sad', 'cogproc', 'discrep']",1
Black Woman,without,"['function', 'prep', 'negate', 'cogproc', 'differ']",26
Black Woman,finds,"['verb', 'cogproc', 'insight']",8
Black Woman,herself,"['function', 'pronoun', 'ppron', 'shehe', 'social', 'female']",12
Black Woman,arrives,"['verb', 'focuspresent', 'relativ', 'motion']",1
Black Woman,one's,[],3
Black Woman,lessons,"['cogproc', 'insight', 'work']",4
Black Woman,learning,"['verb', 'cogproc', 'insight', 'work']",5
Black Woman,obvious,"['cogproc', 'certain']",6
Black Woman,hearing,"['social', 'percept', 'hear']",9
Black Woman,killed,"['affect', 'negemo', 'anger', 'death']",8
Black Woman,sister,"['social', 'family', 'female', 'drives', 'affiliation']",11
Black Woman,irate,[],1
Black Woman,response,"['cogproc', 'cause']",2
Black Woman,anyone,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'tentat']",12
Black Woman,traumatized,"['affect', 'negemo']",2
Black Woman,tries,"['verb', 'drives', 'achiev', 'focuspresent']",6
Black Woman,sister's,"['social', 'family', 'female', 'drives', 'affiliation']",3
Black Woman,slipper,[],1
Black Woman,rightfully,[],2
Black Woman,hers,"['function', 'pronoun', 'ppron', 'shehe', 'social', 'female']",2
Black Woman,decide,"['verb', 'cogproc', 'insight', 'focuspresent']",5
Black Woman,sentimental,"['affect', 'posemo']",2
Black Woman,value,"['affect', 'posemo']",1
Black Woman,taken,"['verb', 'drives', 'reward', 'focuspast']",9
Black Woman,killer's,"['affect', 'negemo', 'anger', 'death']",1
Black Woman,feet,"['bio', 'body']",1
Black Woman,wow,"['affect', 'posemo']",29
Black Woman,messed,[],4
Black Woman,terrible,"['adj', 'affect', 'negemo']",3
Black Woman,injustice,[],2
Black Woman,physical,"['adj', 'bio', 'health']",8
Black Woman,difference,"['adj', 'compare', 'cogproc', 'differ']",5
Black Woman,depth,"['relativ', 'space']",2
Black Woman,impressive,"['affect', 'posemo', 'social']",5
Black Woman,pop,[],5
Black Woman,culture,['social'],10
Black Woman,empathy,"['drives', 'affiliation']",5
Black Woman,likeable,"['affect', 'posemo', 'social']",4
Black Woman,irresponsible,"['drives', 'achiev']",1
Black Woman,adorable,"['affect', 'posemo']",2
Black Woman,incredibly,[],2
Black Woman,likable,[],2
Black Woman,instantly,"['relativ', 'time']",2
Black Woman,side,"['relativ', 'space']",30
Black Woman,arc,[],6
Black Woman,chooses,"['cogproc', 'insight']",4
Black Woman,lesson,"['cogproc', 'insight', 'work']",1
Black Woman,experience,['percept'],17
Black Woman,sort,"['cogproc', 'tentat']",46
Black Woman,revelation,"['cogproc', 'insight']",1
Black Woman,within,"['function', 'prep', 'relativ', 'space']",10
Black Woman,actual,[],8
Black Woman,shock,"['affect', 'negemo']",4
Black Woman,throughout,"['function', 'prep']",17
Black Woman,witnessing,[],1
Black Woman,awe-inspiring,[],1
Black Woman,represents,[],2
Black Woman,innocence,"['affect', 'posemo']",2
Black Woman,human,['social'],14
Black Woman,beings,[],4
Black Woman,representations,[],1
Black Woman,needs,"['verb', 'cogproc', 'discrep', 'focuspresent']",17
Black Woman,reality,[],11
Black Woman,logic,"['cogproc', 'insight']",5
Black Woman,otherwise,"['function', 'conj', 'cogproc', 'differ']",1
Black Woman,compassion,"['affect', 'posemo', 'social', 'drives', 'affiliation']",8
Black Woman,others,"['function', 'pronoun', 'ipron', 'cogproc', 'differ']",9
Black Woman,courage,"['affect', 'posemo']",7
Black Woman,scarecrow,[],5
Black Woman,straw,[],1
Black Woman,friend,"['social', 'friend', 'drives', 'affiliation']",30
Black Woman,upon,"['function', 'prep', 'relativ', 'space']",8
Black Woman,pole,[],1
Black Woman,thinking,"['verb', 'cogproc', 'insight']",27
Black Woman,seeks,[],2
Black Woman,brain,"['bio', 'body']",6
Black Woman,critical,"['affect', 'negemo', 'anger']",1
Black Woman,common,"['adj', 'relativ']",5
Black Woman,sense,"['cogproc', 'insight', 'percept']",33
Black Woman,deal,[],28
Black Woman,daily,"['adj', 'relativ', 'time']",1
Black Woman,hunk,[],1
Black Woman,tells,"['verb', 'social', 'focuspresent']",9
Black Woman,head,"['bio', 'body']",12
Black Woman,walk,"['verb', 'focuspresent', 'relativ', 'motion']",9
Black Woman,wouldn't,"['function', 'auxverb', 'negate', 'verb', 'cogproc', 'discrep']",17
Black Woman,tin,[],5
Black Woman,extremely,"['function', 'adverb', 'cogproc', 'certain']",6
Black Woman,mild-mannered,[],1
Black Woman,consider,"['verb', 'cogproc', 'insight', 'focuspresent']",3
Black Woman,woodman,[],1
Black Woman,abandoned,"['affect', 'negemo', 'sad']",2
Black Woman,forest,[],1
Black Woman,symbol,[],2
Black Woman,desires,"['affect', 'posemo', 'cogproc', 'discrep', 'drives', 'reward']",1
Black Woman,considerate,"['adj', 'affect', 'posemo']",1
Black Woman,consideration,"['cogproc', 'insight']",1
Black Woman,causing,"['cogproc', 'cause']",1
Black Woman,distress,"['affect', 'negemo', 'anx']",1
Black Woman,property,[],1
Black Woman,cowardly,"['drives', 'power']",6
Black Woman,lion,[],6
Black Woman,sympathetic,"['social', 'friend', 'drives', 'affiliation']",1
Black Woman,full,"['adj', 'relativ', 'space']",11
Black Woman,moments,"['relativ', 'time']",21
Black Woman,sorry,"['adj', 'affect', 'negemo', 'sad']",22
Black Woman,despise,"['affect', 'negemo', 'anger']",1
Black Woman,reaction,"['cogproc', 'cause']",5
Black Woman,decides,"['verb', 'cogproc', 'insight', 'focuspresent']",4
Black Woman,run,"['verb', 'focuspresent', 'relativ', 'motion']",8
Black Woman,instead,"['function', 'adverb', 'cogproc', 'differ']",13
Black Woman,facing,[],1
Black Woman,hardly,"['function', 'adverb', 'cogproc', 'tentat']",2
Black Woman,chance,"['cogproc', 'tentat']",8
Black Woman,lead,"['cogproc', 'cause', 'drives', 'achiev', 'power', 'relativ', 'motion', 'work']",10
Black Woman,mental,['adj'],2
Black Woman,skills,"['drives', 'achiev', 'work']",3
Black Woman,near,"['function', 'prep', 'relativ', 'space']",7
Black Woman,telling,"['verb', 'social']",20
Black Woman,you've,"['function', 'pronoun', 'ppron', 'you', 'auxverb', 'verb', 'social', 'focuspast']",25
Black Woman,he'll,"['verb', 'social', 'male', 'focusfuture']",7
Black Woman,pushed,"['verb', 'relativ', 'motion']",2
Black Woman,against,"['function', 'prep', 'cogproc', 'differ']",5
Black Woman,wall,"['relativ', 'space']",2
Black Woman,kicks,[],3
Black Woman,badge,[],1
Black Woman,honor,"['affect', 'posemo', 'drives', 'achiev', 'power']",4
Black Woman,wisdom,"['affect', 'posemo', 'cogproc', 'insight']",1
Black Woman,danger,"['affect', 'negemo', 'drives', 'risk']",3
Black Woman,valuable,"['affect', 'posemo']",2
Black Woman,attribute,"['cogproc', 'cause']",1
Black Woman,meet,"['verb', 'social', 'drives', 'affiliation', 'focuspresent']",15
Black Woman,seeking,[],1
Black Woman,inside,"['function', 'prep', 'relativ', 'space']",20
Black Woman,attributes,"['cogproc', 'cause']",1
Black Woman,recognize,"['cogproc', 'insight']",2
Black Woman,technical,[],2
Black Woman,aspects,[],4
Black Woman,five,['number'],13
Black Woman,credit,"['affect', 'posemo', 'work', 'money']",4
Black Woman,final,"['adj', 'relativ', 'time']",7
Black Woman,product,"['cogproc', 'cause', 'work']",1
Black Woman,filming,['leisure'],7
Black Woman,several,['quant'],6
Black Woman,replaced,"['relativ', 'motion']",2
Black Woman,changes,"['cogproc', 'cause', 'relativ', 'motion']",4
Black Woman,pictures,"['percept', 'see']",3
Black Woman,potential,"['cogproc', 'tentat', 'drives', 'achiev', 'focusfuture']",4
Black Woman,alternative,"['cogproc', 'differ']",2
Black Woman,costumes,[],4
Black Woman,proves,"['cogproc', 'insight', 'certain']",2
Black Woman,costuming,[],2
Black Woman,outstanding,"['adj', 'cogproc', 'discrep']",3
Black Woman,results,"['cogproc', 'cause']",1
Black Woman,captivating,[],3
Black Woman,makeup,[],6
Black Woman,hold,[],9
Black Woman,remarkable,"['percept', 'hear']",1
Black Woman,emphasis,[],1
Black Woman,hair,[],8
Black Woman,appears,"['verb', 'cogproc', 'tentat', 'percept', 'see', 'focuspresent']",3
Black Woman,lengths,[],1
Black Woman,due,"['relativ', 'time']",6
Black Woman,costumed,[],1
Black Woman,switches,[],2
Black Woman,re-shot,[],1
Black Woman,appealing,[],2
Black Woman,modern,"['adj', 'relativ', 'time']",4
Black Woman,however,"['function', 'adverb', 'conj', 'cogproc', 'differ']",14
Black Woman,stick,[],7
Black Woman,filmmakers,['leisure'],3
Black Woman,decided,"['verb', 'cogproc', 'insight', 'focuspast']",9
Black Woman,sinister,"['adj', 'affect', 'negemo', 'anger']",3
Black Woman,exaggerated,[],2
Black Woman,features,[],3
Black Woman,putting,"['relativ', 'motion']",9
Black Woman,bun,[],1
Black Woman,green,"['adj', 'percept', 'see']",4
Black Woman,touch,"['percept', 'feel']",11
Black Woman,exquisitely,[],1
Black Woman,prosthetics,[],2
Black Woman,1938,[],2
Black Woman,nearly,"['function', 'adverb', 'cogproc', 'tentat']",3
Black Woman,undetectable,[],1
Black Woman,unfortunately,"['affect', 'negemo']",2
Black Woman,costume,[],11
Black Woman,commonly,"['function', 'adverb']",1
Black Woman,known,"['verb', 'cogproc', 'insight', 'focuspast']",12
Black Woman,tig,[],1
Black Woman,played,"['verb', 'affect', 'posemo', 'focuspast', 'leisure']",46
Black Woman,buddy,"['social', 'friend', 'male', 'drives', 'affiliation']",1
Black Woman,epson,[],1
Black Woman,recorded,[],1
Black Woman,filled,"['relativ', 'space']",5
Black Woman,fell,"['verb', 'focuspast', 'relativ', 'motion']",6
Black Woman,ill,"['bio', 'health']",12
Black Woman,allergic,"['bio', 'health']",1
Black Woman,fur,[],2
Black Woman,lions,[],2
Black Woman,authentic,[],6
Black Woman,heavy,"['adj', 'percept', 'feel']",13
Black Woman,hot,"['adj', 'percept', 'feel']",4
Black Woman,combination,[],2
Black Woman,dead,['death'],17
Black Woman,animals,[],2
Black Woman,sweat,"['bio', 'body']",2
Black Woman,stinky,"['adj', 'affect', 'negemo', 'percept']",1
Black Woman,recruited,['work'],1
Black Woman,mail,['social'],1
Black Woman,room,"['relativ', 'space', 'home']",17
Black Woman,courier,[],1
Black Woman,service,['work'],2
Black Woman,become,"['function', 'auxverb', 'verb', 'cogproc', 'insight', 'focuspresent']",8
Black Woman,artists,['leisure'],5
Black Woman,recruit,['work'],1
Black Woman,instructed,['work'],2
Black Woman,area,"['relativ', 'space']",3
Black Woman,prosthetic,[],2
Black Woman,application,['work'],1
Black Woman,assembly,['social'],1
Black Woman,line,[],10
Black Woman,process,[],4
Black Woman,morning,"['relativ', 'time']",7
Black Woman,interesting,"['affect', 'posemo']",43
Black Woman,wardrobe,[],2
Black Woman,department,['work'],2
Black Woman,accidentally,[],1
Black Woman,coat,[],6
Black Woman,professor,"['drives', 'power', 'work']",2
Black Woman,marvel,[],3
Black Woman,store,['money'],2
Black Woman,label,[],1
Black Woman,indicating,[],1
Black Woman,late,"['adj', 'relativ', 'time']",8
Black Woman,al,[],2
Black Woman,creative,"['adj', 'affect', 'posemo', 'cogproc', 'cause', 'drives', 'achiev']",4
Black Woman,hacks,[],1
Black Woman,pull,"['verb', 'relativ', 'motion']",13
Black Woman,unique,"['adj', 'compare']",4
Black Woman,feats,[],1
Black Woman,horses,[],2
Black Woman,mrl,[],1
Black Woman,palace,[],1
Black Woman,colored,"['percept', 'see']",1
Black Woman,jello,[],1
Black Woman,crystals,[],1
Black Woman,lick,['percept'],1
Black Woman,surrender,"['drives', 'power']",1
Black Woman,skywriting,"['relativ', 'space']",1
Black Woman,tank,[],3
Black Woman,water,"['bio', 'ingest']",33
Black Woman,tiny,"['adj', 'drives', 'power', 'relativ', 'space']",5
Black Woman,model,[],2
Black Woman,tornado,[],1
Black Woman,35,[],2
Black Woman,foot,"['bio', 'body']",6
Black Woman,muslin,['relig'],1
Black Woman,stocking,[],1
Black Woman,spun,"['verb', 'focuspast', 'relativ', 'motion']",1
Black Woman,shot,[],19
Black Woman,falling,"['relativ', 'motion']",8
Black Woman,sky,"['relativ', 'space']",2
Black Woman,reverse,[],1
Black Woman,miniature,[],1
Black Woman,dropped,[],1
Black Woman,onto,"['function', 'prep', 'relativ', 'space']",2
Black Woman,painting,[],3
Black Woman,sets,[],8
Black Woman,gloriously,"['affect', 'posemo', 'drives', 'power']",1
Black Woman,bask,[],1
Black Woman,colorful,"['percept', 'see']",2
Black Woman,splendor,"['affect', 'posemo']",2
Black Woman,exploring,"['cogproc', 'insight', 'relativ', 'motion']",3
Black Woman,creativity,"['affect', 'posemo', 'cogproc', 'cause', 'drives', 'achiev']",1
Black Woman,decorated,['leisure'],1
Black Woman,stages,[],4
Black Woman,charm,"['affect', 'posemo']",2
